Orthogroup	HabuProteins	HumanProteins
OG0021055		NP_663788.1
OG0021056		NP_665682.1
OG0021057		NP_665697.1
OG0021058		NP_667338.3
OG0021059		NP_671724.1
OG0021060		NP_671737.1
OG0021061		NP_680481.1
OG0021062		NP_683695.1
OG0021063		NP_683702.1
OG0021064		NP_683703.1
OG0021065		NP_683704.2
OG0021066		NP_683705.1
OG0021067		NP_683706.3
OG0021068		NP_683707.3
OG0021069		NP_683758.1
OG0021070		NP_683762.2
OG0021071		NP_683866.1
OG0021072		NP_683878.2
OG0021073		NP_689476.2
OG0021074		NP_689488.3
OG0021075		NP_689501.1
OG0021076		NP_689544.3
OG0021077		NP_689560.3
OG0021078		NP_689615.2
OG0021079		NP_689625.2
OG0021080		NP_689643.2
OG0021081		NP_689681.2
OG0021082		NP_689687.1
OG0021083		NP_689728.3
OG0021084		NP_689752.2
OG0021085		NP_689775.2
OG0021086		NP_689778.1
OG0021087		NP_689790.1
OG0021088		NP_689791.1
OG0021089		NP_689827.2
OG0021090		NP_689847.2
OG0021091		NP_689850.2
OG0021092		NP_689851.1
OG0021093		NP_689867.1
OG0021094		NP_689898.2
OG0021095		NP_689944.2
OG0021096		NP_689946.2
OG0021097		NP_689955.1
OG0021098		NP_689968.1
OG0021099		NP_689973.2
OG0021100		NP_689978.2
OG0021101		NP_689979.1
OG0021102		NP_690005.3
OG0021103		NP_690040.1
OG0021104		NP_690849.1
OG0021105		NP_694542.1
OG0021106		NP_694543.1
OG0021107		NP_694552.2
OG0021108		NP_694593.1
OG0021109		NP_694691.1
OG0021110		NP_694853.1
OG0021111		NP_694880.1
OG0021112		NP_694962.1
OG0021113		NP_694969.1
OG0021114		NP_694993.2
OG0021115		NP_694998.1
OG0021116		NP_700476.1
OG0021117		NP_703145.1
OG0021118		NP_703146.1
OG0021119		NP_703149.1
OG0021120		NP_703157.2
OG0021121		NP_703194.1
OG0021122		NP_705717.1
OG0021123		NP_705718.1
OG0021124		NP_714922.1
OG0021125		NP_714928.1
OG0021126		NP_715624.1
OG0021127		NP_715638.1
OG0021128		NP_715640.2
OG0021129		NP_722449.3
OG0021130		NP_722516.1
OG0021131		NP_722523.1
OG0021132		NP_733752.1
OG0021133		NP_733759.1
OG0021134		NP_733765.1
OG0021135		NP_733775.1
OG0021136		NP_733776.1
OG0021137		NP_733777.1
OG0021138		NP_733829.1
OG0021139		NP_733927.1
OG0021140		NP_733930.1
OG0021141		NP_734466.1
OG0021142		NP_740721.1
OG0021143		NP_741983.2
OG0021144		NP_741995.1
OG0021145		NP_741997.3
OG0021146		NP_742002.1
OG0021147		NP_742101.2
OG0021148		NP_742103.1
OG0021149		NP_751892.1
OG0021150		NP_751895.1
OG0021151		NP_758516.1
OG0021152		NP_758526.1
OG0021153		NP_758527.1
OG0021154		NP_758958.3
OG0021155		NP_774959.1
OG0021156		NP_775098.2
OG0021157		NP_775105.1
OG0021158		NP_775183.1
OG0021159		NP_775265.1
OG0021160		NP_775267.1
OG0021161		NP_775293.1
OG0021162		NP_775298.1
OG0021163		NP_775487.2
OG0021164		NP_775797.2
OG0021165		NP_775807.2
OG0021166		NP_775820.2
OG0021167		NP_775832.2
OG0021168		NP_775846.2
OG0021169		NP_775871.2
OG0021170		NP_775896.3
OG0021171		NP_775924.1
OG0021172		NP_775929.2
OG0021173		NP_775965.3
OG0021174		NP_776165.3
OG0021175		NP_776297.2
OG0021176		NP_777358.1
OG0021177		NP_777556.1
OG0021178		NP_777578.3
OG0021179		NP_777613.1
OG0021180		NP_777614.1
OG0021181		NP_777615.1
OG0021182		NP_777616.1
OG0021183		NP_777618.1
OG0021184		NP_778225.1
OG0021185		NP_778226.1
OG0021186		NP_778235.1
OG0021187		NP_783165.1
OG0021188		NP_783302.1
OG0021189		NP_783322.1
OG0021190		NP_787028.1
OG0021191		NP_787053.1
OG0021192		NP_787078.2
OG0021193		NP_787082.1
OG0021194		NP_789761.1
OG0021195		NP_789771.1
OG0021196		NP_789845.1
OG0021197		NP_803136.2
OG0021198		NP_803171.1
OG0021199		NP_803172.1
OG0021200		NP_803431.1
OG0021201		NP_808760.1
OG0021202		NP_808874.1
OG0021203		NP_817124.1
OG0021204		NP_821068.1
OG0021205		NP_821070.1
OG0021206		NP_828847.1
OG0021207		NP_829884.1
OG0021208		NP_835364.1
OG0021209		NP_835366.1
OG0021210		NP_835368.1
OG0021211		NP_835369.1
OG0021212		NP_835466.2
OG0021213		NP_847894.1
OG0021214		NP_847896.1
OG0021215		NP_848544.1
OG0021216		NP_848550.1
OG0021217		NP_848578.1
OG0021218		NP_848606.3
OG0021219		NP_848644.2
OG0021220		NP_848645.3
OG0021221		NP_848648.2
OG0021222		NP_848701.1
OG0021223		NP_848702.1
OG0021224		NP_849162.1
OG0021225		NP_849188.4
OG0021226		NP_849192.1
OG0021227		NP_852122.1
OG0021228		NP_852124.1
OG0021229		NP_852125.1
OG0021230		NP_852126.1
OG0021231		NP_852131.1
OG0021232		NP_852607.3
OG0021233		NP_852667.1
OG0021234		NP_853510.1
OG0021235		NP_853629.2
OG0021236		NP_853637.2
OG0021237		NP_853651.1
OG0021238		NP_858057.1
OG0021239		NP_858060.2
OG0021240		NP_858061.3
OG0021241		NP_858063.1
OG0021242		NP_858064.1
OG0021243		NP_859061.3
OG0021244		NP_859078.1
OG0021245		NP_861449.2
OG0021246		NP_861453.1
OG0021247		NP_861524.2
OG0021248		NP_862827.2
OG0021249		NP_863654.1
OG0021250		NP_863655.1
OG0021251		NP_863656.1
OG0021252		NP_870991.1
OG0021253		NP_872114.1
OG0021254		NP_872198.1
OG0021255		NP_872270.1
OG0021256		NP_872271.1
OG0021257		NP_872290.1
OG0021258		NP_872299.2
OG0021259		NP_872336.2
OG0021260		NP_872342.2
OG0021261		NP_872347.2
OG0021262		NP_872359.1
OG0021263		NP_872412.3
OG0021264		NP_874358.2
OG0021265		NP_877949.2
OG0021266		NP_877950.1
OG0021267		NP_878255.1
OG0021268		NP_878912.1
OG0021269		NP_891988.1
OG0021270		NP_892023.1
OG0021271		NP_898861.1
OG0021272		NP_899062.1
OG0021273		NP_899066.1
OG0021274		NP_899232.2
OG0021275		NP_909122.1
OG0021276		NP_919223.1
OG0021277		NP_919224.1
OG0021278		NP_919248.1
OG0021279		NP_919262.2
OG0021280		NP_919299.3
OG0021281		NP_919303.1
OG0021282		NP_932069.1
OG0021283		NP_932340.4
OG0021284		NP_937790.2
OG0021285		NP_937818.1
OG0021286		NP_937823.1
OG0021287		NP_937825.2
OG0021288		NP_937848.1
OG0021289		NP_937859.1
OG0021290		NP_937895.1
OG0021291		NP_938149.2
OG0021292		NP_938204.2
OG0021293		NP_938408.1
OG0021294		NP_940848.2
OG0021295		NP_940869.2
OG0021296		NP_940879.1
OG0021297		NP_940894.1
OG0021298		NP_940934.1
OG0021299		NP_940936.2
OG0021300		NP_940975.2
OG0021301		NP_940998.2
OG0021302		NP_941372.1
OG0021303		NP_941970.2
OG0021304		NP_941971.1
OG0021305		NP_942131.1
OG0021306		NP_942138.2
OG0021307		NP_942146.2
OG0021308		NP_942582.1
OG0021309		NP_942592.1
OG0021310		NP_944493.2
OG0021311		NP_945321.1
OG0021312		NP_945342.1
OG0021313		NP_945345.2
OG0021314		NP_945351.1
OG0021315		NP_945352.4
OG0021316		NP_951008.1
OG0021317		NP_954574.1
OG0021318		NP_954595.1
OG0021319		NP_954980.1
OG0021320		NP_954993.1
OG0021321		NP_955456.1
OG0021322		NP_955474.1
OG0021323		NP_958815.1
OG0021324		NP_958817.1
OG0021325		NP_958842.1
OG0021326		NP_976033.1
OG0021327		NP_976043.1
OG0021328		NP_976048.1
OG0021329		NP_976308.1
OG0021330		NP_976325.1
OG0021331		NP_981950.1
OG0021332		NP_981952.1
OG0021333		NP_981957.1
OG0021334		NP_982271.3
OG0021335		NP_982279.1
OG0021336		NP_987100.1
OG0021337		NP_995320.1
OG0021338		NP_995326.1
OG0021339		NP_996782.1
OG0021340		NP_996790.3
OG0021341		NP_996805.2
OG0021342		NP_996806.2
OG0021343		NP_996827.3
OG0021344		NP_996828.3
OG0021345		NP_996829.3
OG0021346		NP_996830.3
OG0021347		NP_996880.1
OG0021348		NP_996882.1
OG0021349		NP_996896.1
OG0021350		NP_996986.1
OG0021351		NP_997069.2
OG0021352		NP_997080.1
OG0021353		NP_997195.2
OG0021354		NP_997199.1
OG0021355		NP_997200.1
OG0021356		NP_997202.3
OG0021357		NP_997203.1
OG0021358		NP_997217.1
OG0021359		NP_997248.2
OG0021360		NP_997249.2
OG0021361		NP_997263.3
OG0021362		NP_997264.2
OG0021363		NP_997275.1
OG0021364		NP_997291.1
OG0021365		NP_997293.2
OG0021366		NP_997296.1
OG0021367		NP_997304.3
OG0021368		NP_997309.2
OG0021369		NP_997313.2
OG0021370		NP_997342.1
OG0021371		NP_997352.1
OG0021372		NP_997644.2
OG0021373		NP_997698.1
OG0021374		NP_997720.1
OG0021375		NP_997721.2
OG0021376		NP_998760.1
OG0021377		NP_998776.1
OG0021378		NP_998810.1
OG0021379		NP_998811.1
OG0021380		NP_999876.2
OG0021381		XP_005245266.1
OG0021382		XP_005245311.1
OG0021383		XP_005245535.1
OG0021384		XP_005245656.1
OG0021385		XP_005245785.1
OG0021386		XP_005245988.1
OG0021387		XP_005246300.1
OG0021388		XP_005246678.1
OG0021389		XP_005247049.2
OG0021390		XP_005247469.1
OG0021391		XP_005247590.1
OG0021392		XP_005247616.1
OG0021393		XP_005247749.1
OG0021394		XP_005247986.1
OG0021395		XP_005247991.1
OG0021396		XP_005248106.3
OG0021397		XP_005248192.2
OG0021398		XP_005248231.1
OG0021399		XP_005248439.1
OG0021400		XP_005248457.1
OG0021401		XP_005248616.1
OG0021402		XP_005248617.1
OG0021403		XP_005248927.1
OG0021404		XP_005249000.1
OG0021405		XP_005249096.2
OG0021406		XP_005250105.1
OG0021407		XP_005250242.1
OG0021408		XP_005250462.1
OG0021409		XP_005250699.1
OG0021410		XP_005250727.1
OG0021411		XP_005250753.1
OG0021412		XP_005250774.1
OG0021413		XP_005250826.1
OG0021414		XP_005250875.1
OG0021415		XP_005250951.2
OG0021416		XP_005251553.1
OG0021417		XP_005251560.1
OG0021418		XP_005251634.1
OG0021419		XP_005251740.1
OG0021420		XP_005252017.1
OG0021421		XP_005252108.1
OG0021422		XP_005252324.1
OG0021423		XP_005252389.1
OG0021424		XP_005252457.1
OG0021425		XP_005252485.1
OG0021426		XP_005252695.1
OG0021427		XP_005253072.1
OG0021428		XP_005253091.2
OG0021429		XP_005253408.1
OG0021430		XP_005254001.1
OG0021431		XP_005254109.1
OG0021432		XP_005254132.1
OG0021433		XP_005254270.1
OG0021434		XP_005255239.1
OG0021435		XP_005255375.1
OG0021436		XP_005255532.3
OG0021437		XP_005255597.1
OG0021438		XP_005255684.1
OG0021439		XP_005255690.1
OG0021440		XP_005256034.1
OG0021441		XP_005256434.1
OG0021442		XP_005256484.1
OG0021443		XP_005257629.1
OG0021444		XP_005257715.1
OG0021445		XP_005257725.1
OG0021446		XP_005257816.1
OG0021447		XP_005258006.1
OG0021448		XP_005258045.1
OG0021449		XP_005258234.1
OG0021450		XP_005258290.1
OG0021451		XP_005258334.1
OG0021452		XP_005258468.1
OG0021453		XP_005258709.1
OG0021454		XP_005258803.1
OG0021455		XP_005259114.1
OG0021456		XP_005259492.1
OG0021457		XP_005259524.1
OG0021458		XP_005259655.1
OG0021459		XP_005259747.1
OG0021460		XP_005260057.1
OG0021461		XP_005260137.1
OG0021462		XP_005260495.1
OG0021463		XP_005260636.1
OG0021464		XP_005260717.1
OG0021465		XP_005261752.1
OG0021466		XP_005261854.1
OG0021467		XP_005262425.1
OG0021468		XP_005262737.1
OG0021469		XP_005262835.1
OG0021470		XP_005262915.1
OG0021471		XP_005263207.1
OG0021472		XP_005263235.1
OG0021473		XP_005263824.1
OG0021474		XP_005264350.1
OG0021475		XP_005264577.1
OG0021476		XP_005264656.1
OG0021477		XP_005264828.1
OG0021478		XP_005265058.2
OG0021479		XP_005265378.1
OG0021480		XP_005265428.1
OG0021481		XP_005265573.1
OG0021482		XP_005265585.1
OG0021483		XP_005265640.1
OG0021484		XP_005266109.1
OG0021485		XP_005266130.1
OG0021486		XP_005266339.1
OG0021487		XP_005266355.1
OG0021488		XP_005266378.1
OG0021489		XP_005266389.1
OG0021490		XP_005266417.1
OG0021491		XP_005266431.1
OG0021492		XP_005266835.2
OG0021493		XP_005266991.1
OG0021494		XP_005267234.1
OG0021495		XP_005267319.1
OG0021496		XP_005267329.1
OG0021497		XP_005267456.2
OG0021498		XP_005267876.1
OG0021499		XP_005267921.1
OG0021500		XP_005268045.1
OG0021501		XP_005268185.1
OG0021502		XP_005268405.1
OG0021503		XP_005268509.2
OG0021504		XP_005268522.1
OG0021505		XP_005268613.1
OG0021506		XP_005268787.1
OG0021507		XP_005268859.1
OG0021508		XP_005268895.1
OG0021509		XP_005268967.1
OG0021510		XP_005269159.1
OG0021511		XP_005269585.1
OG0021512		XP_005269750.1
OG0021513		XP_005270010.1
OG0021514		XP_005270020.1
OG0021515		XP_005270045.1
OG0021516		XP_005270689.1
OG0021517		XP_005270768.1
OG0021518		XP_005270993.1
OG0021519		XP_005271136.1
OG0021520		XP_005271476.1
OG0021521		XP_005271479.1
OG0021522		XP_005271575.1
OG0021523		XP_005271670.1
OG0021524		XP_005271984.1
OG0021525		XP_005272205.4
OG0021526		XP_005272289.1
OG0021527		XP_005273156.1
OG0021528		XP_005273221.1
OG0021529		XP_005273248.1
OG0021530		XP_005273251.1
OG0021531		XP_005273592.1
OG0021532		XP_005273709.1
OG0021533		XP_005274621.1
OG0021534		XP_005276976.1
OG0021535		XP_005278096.1
OG0021536		XP_005278336.1
OG0021537		XP_006710365.1
OG0021538		XP_006710541.1
OG0021539		XP_006710618.1
OG0021540		XP_006710656.1
OG0021541		XP_006710865.2
OG0021542		XP_006711023.1
OG0021543		XP_006711236.1
OG0021544		XP_006711451.1
OG0021545		XP_006711491.1
OG0021546		XP_006711600.1
OG0021547		XP_006712039.1
OG0021548		XP_006712097.1
OG0021549		XP_006712115.1
OG0021550		XP_006712172.1
OG0021551		XP_006712232.1
OG0021552		XP_006712267.1
OG0021553		XP_006712348.1
OG0021554		XP_006712498.1
OG0021555		XP_006712562.1
OG0021556		XP_006712980.1
OG0021557		XP_006712994.1
OG0021558		XP_006713082.1
OG0021559		XP_006713131.1
OG0021560		XP_006713370.1
OG0021561		XP_006713768.1
OG0021562		XP_006713790.1
OG0021563		XP_006714038.1
OG0021564		XP_006714068.1
OG0021565		XP_006714302.1
OG0021566		XP_006714337.1
OG0021567		XP_006714507.1
OG0021568		XP_006714538.1
OG0021569		XP_006714660.1
OG0021570		XP_006714726.1
OG0021571		XP_006715612.1
OG0021572		XP_006715708.1
OG0021573		XP_006715722.1
OG0021574		XP_006715927.1
OG0021575		XP_006716084.1
OG0021576		XP_006716091.1
OG0021577		XP_006716444.1
OG0021578		XP_006716611.1
OG0021579		XP_006716647.1
OG0021580		XP_006716684.1
OG0021581		XP_006717068.1
OG0021582		XP_006717116.1
OG0021583		XP_006717143.1
OG0021584		XP_006717251.1
OG0021585		XP_006717584.1
OG0021586		XP_006717778.1
OG0021587		XP_006717970.1
OG0021588		XP_006718291.1
OG0021589		XP_006718419.1
OG0021590		XP_006718422.1
OG0021591		XP_006718549.1
OG0021592		XP_006718552.1
OG0021593		XP_006718779.1
OG0021594		XP_006719055.1
OG0021595		XP_006719137.1
OG0021596		XP_006719289.3
OG0021597		XP_006719806.1
OG0021598		XP_006719890.1
OG0021599		XP_006720153.1
OG0021600		XP_006720157.1
OG0021601		XP_006720445.1
OG0021602		XP_006720789.1
OG0021603		XP_006720856.1
OG0021604		XP_006721010.1
OG0021605		XP_006721059.1
OG0021606		XP_006721309.1
OG0021607		XP_006721352.1
OG0021608		XP_006721388.1
OG0021609		XP_006722363.1
OG0021610		XP_006722862.1
OG0021611		XP_006723078.1
OG0021612		XP_006723470.1
OG0021613		XP_006723661.1
OG0021614		XP_006723665.1
OG0021615		XP_006723723.1
OG0021616		XP_006723832.1
OG0021617		XP_006723914.1
OG0021618		XP_006723928.1
OG0021619		XP_006723981.1
OG0021620		XP_006724074.1
OG0021621		XP_006724222.1
OG0021622		XP_006724305.1
OG0021623		XP_006724349.1
OG0021624		XP_006724444.1
OG0021625		XP_006724640.1
OG0021626		XP_006724688.1
OG0021627		XP_006724727.1
OG0021628		XP_006724732.1
OG0021629		XP_006724806.1
OG0021630		XP_006724874.1
OG0021631		XP_006724937.1
OG0021632		XP_011507599.1
OG0021633		XP_011507618.2
OG0021634		XP_011507753.1
OG0021635		XP_011508228.1
OG0021636		XP_011508266.2
OG0021637		XP_011508340.1
OG0021638		XP_011508407.1
OG0021639		XP_011508454.1
OG0021640		XP_011508517.1
OG0021641		XP_011508610.1
OG0021642		XP_011508659.1
OG0021643		XP_011508705.1
OG0021644		XP_011508832.1
OG0021645		XP_011508902.1
OG0021646		XP_011509096.1
OG0021647		XP_011509243.1
OG0021648		XP_011509325.1
OG0021649		XP_011509370.1
OG0021650		XP_011509378.1
OG0021651		XP_011509485.1
OG0021652		XP_011509645.1
OG0021653		XP_011509671.1
OG0021654		XP_011509706.1
OG0021655		XP_011509989.1
OG0021656		XP_011510380.1
OG0021657		XP_011510845.1
OG0021658		XP_011511175.1
OG0021659		XP_011511221.1
OG0021660		XP_011511241.1
OG0021661		XP_011511252.1
OG0021662		XP_011511416.1
OG0021663		XP_011511565.1
OG0021664		XP_011511571.1
OG0021665		XP_011511575.1
OG0021666		XP_011511798.1
OG0021667		XP_011511892.2
OG0021668		XP_011511917.1
OG0021669		XP_011512057.1
OG0021670		XP_011512074.1
OG0021671		XP_011512114.1
OG0021672		XP_011512243.2
OG0021673		XP_011512434.2
OG0021674		XP_011512446.1
OG0021675		XP_011512507.1
OG0021676		XP_011512695.1
OG0021677		XP_011512874.1
OG0021678		XP_011513040.1
OG0021679		XP_011513119.1
OG0021680		XP_011513258.1
OG0021681		XP_011513307.1
OG0021682		XP_011513350.1
OG0021683		XP_011513531.1
OG0021684		XP_011513562.1
OG0021685		XP_011513740.1
OG0021686		XP_011513849.1
OG0021687		XP_011514027.1
OG0021688		XP_011514185.1
OG0021689		XP_011514284.1
OG0021690		XP_011514555.1
OG0021691		XP_011514610.4
OG0021692		XP_011514697.1
OG0021693		XP_011514759.1
OG0021694		XP_011514785.1
OG0021695		XP_011515047.1
OG0021696		XP_011515267.1
OG0021697		XP_011515323.1
OG0021698		XP_011515533.1
OG0021699		XP_011515548.1
OG0021700		XP_011515628.1
OG0021701		XP_011515697.1
OG0021702		XP_011515811.1
OG0021703		XP_011515842.1
OG0021704		XP_011515885.1
OG0021705		XP_011516307.1
OG0021706		XP_011516309.1
OG0021707		XP_011516465.1
OG0021708		XP_011516873.1
OG0021709		XP_011517084.1
OG0021710		XP_011517089.1
OG0021711		XP_011517092.1
OG0021712		XP_011517190.1
OG0021713		XP_011517320.1
OG0021714		XP_011517396.1
OG0021715		XP_011517586.1
OG0021716		XP_011517992.1
OG0021717		XP_011517997.1
OG0021718		XP_011518017.2
OG0021719		XP_011518045.1
OG0021720		XP_011518052.1
OG0021721		XP_011518054.1
OG0021722		XP_011518072.1
OG0021723		XP_011518202.1
OG0021724		XP_011518261.1
OG0021725		XP_011518273.1
OG0021726		XP_011518327.1
OG0021727		XP_011518456.1
OG0021728		XP_011518459.1
OG0021729		XP_011518498.1
OG0021730		XP_011518637.1
OG0021731		XP_011518702.1
OG0021732		XP_011518946.1
OG0021733		XP_011518981.1
OG0021734		XP_011519049.1
OG0021735		XP_011519052.1
OG0021736		XP_011519062.1
OG0021737		XP_011519255.1
OG0021738		XP_011519406.1
OG0021739		XP_011519464.1
OG0021740		XP_011519466.1
OG0021741		XP_011519478.2
OG0021742		XP_011519665.1
OG0021743		XP_011519666.1
OG0021744		XP_011519705.1
OG0021745		XP_011519730.1
OG0021746		XP_011519863.1
OG0021747		XP_011520145.1
OG0021748		XP_011520176.1
OG0021749		XP_011520278.1
OG0021750		XP_011520426.1
OG0021751		XP_011520505.1
OG0021752		XP_011520726.1
OG0021753		XP_011520863.1
OG0021754		XP_011520873.1
OG0021755		XP_011520910.1
OG0021756		XP_011520912.1
OG0021757		XP_011521030.1
OG0021758		XP_011521147.1
OG0021759		XP_011521168.1
OG0021760		XP_011521207.1
OG0021761		XP_011521284.1
OG0021762		XP_011521400.1
OG0021763		XP_011521654.1
OG0021764		XP_011521707.1
OG0021765		XP_011521752.1
OG0021766		XP_011521830.1
OG0021767		XP_011522005.1
OG0021768		XP_011522012.1
OG0021769		XP_011522151.1
OG0021770		XP_011522183.1
OG0021771		XP_011522203.1
OG0021772		XP_011522610.4
OG0021773		XP_011522750.1
OG0021774		XP_011523141.2
OG0021775		XP_011523224.1
OG0021776		XP_011523401.1
OG0021777		XP_011523428.1
OG0021778		XP_011523628.1
OG0021779		XP_011523688.1
OG0021780		XP_011523718.1
OG0021781		XP_011523806.1
OG0021782		XP_011523845.1
OG0021783		XP_011523853.1
OG0021784		XP_011523903.1
OG0021785		XP_011523961.1
OG0021786		XP_011524059.1
OG0021787		XP_011524074.1
OG0021788		XP_011524225.1
OG0021789		XP_011524413.1
OG0021790		XP_011524590.1
OG0021791		XP_011525054.1
OG0021792		XP_011525167.1
OG0021793		XP_011525359.1
OG0021794		XP_011525421.1
OG0021795		XP_011525459.1
OG0021796		XP_011525662.2
OG0021797		XP_011525701.1
OG0021798		XP_011525738.1
OG0021799		XP_011526133.1
OG0021800		XP_011526206.1
OG0021801		XP_011526306.1
OG0021802		XP_011526362.1
OG0021803		XP_011526370.1
OG0021804		XP_011526372.1
OG0021805		XP_011526386.1
OG0021806		XP_011526462.1
OG0021807		XP_011526468.1
OG0021808		XP_011526576.1
OG0021809		XP_011526643.1
OG0021810		XP_011526867.2
OG0021811		XP_011526907.1
OG0021812		XP_011527049.2
OG0021813		XP_011527298.1
OG0021814		XP_011527712.1
OG0021815		XP_011527831.1
OG0021816		XP_011527900.1
OG0021817		XP_011528016.1
OG0021818		XP_011528045.1
OG0021819		XP_011528076.1
OG0021820		XP_011528343.1
OG0021821		XP_011528430.1
OG0021822		XP_011528531.1
OG0021823		XP_011528649.1
OG0021824		XP_011528676.2
OG0021825		XP_011528800.1
OG0021826		XP_011528819.1
OG0021827		XP_011528963.1
OG0021828		XP_011529151.2
OG0021829		XP_011529250.1
OG0021830		XP_011529261.1
OG0021831		XP_011529315.1
OG0021832		XP_011529363.1
OG0021833		XP_011530079.1
OG0021834		XP_011530304.1
OG0021835		XP_011530381.1
OG0021836		XP_011530428.1
OG0021837		XP_011530452.1
OG0021838		XP_011530519.1
OG0021839		XP_011530601.1
OG0021840		XP_011530702.1
OG0021841		XP_011530937.1
OG0021842		XP_011530999.1
OG0021843		XP_011531028.1
OG0021844		XP_011531108.1
OG0021845		XP_011531209.1
OG0021846		XP_011531335.1
OG0021847		XP_011531570.1
OG0021848		XP_011531688.1
OG0021849		XP_011531901.1
OG0021850		XP_011532276.1
OG0021851		XP_011532278.1
OG0021852		XP_011532283.1
OG0021853		XP_011532393.1
OG0021854		XP_011532396.1
OG0021855		XP_011532438.1
OG0021856		XP_011532516.1
OG0021857		XP_011532545.1
OG0021858		XP_011532633.1
OG0021859		XP_011532777.1
OG0021860		XP_011532831.1
OG0021861		XP_011532867.1
OG0021862		XP_011532899.1
OG0021863		XP_011532988.1
OG0021864		XP_011533054.1
OG0021865		XP_011533097.1
OG0021866		XP_011533216.1
OG0021867		XP_011533298.1
OG0021868		XP_011533429.1
OG0021869		XP_011533552.1
OG0021870		XP_011533611.1
OG0021871		XP_011533731.1
OG0021872		XP_011534153.1
OG0021873		XP_011534188.1
OG0021874		XP_011534227.1
OG0021875		XP_011534279.2
OG0021876		XP_011534412.1
OG0021877		XP_011534559.1
OG0021878		XP_011534583.1
OG0021879		XP_011534658.1
OG0021880		XP_011534714.1
OG0021881		XP_011534724.1
OG0021882		XP_011534738.1
OG0021883		XP_011534865.1
OG0021884		XP_011534867.1
OG0021885		XP_011534895.1
OG0021886		XP_011535022.1
OG0021887		XP_011535103.2
OG0021888		XP_011535262.1
OG0021889		XP_011535359.1
OG0021890		XP_011535410.1
OG0021891		XP_011535607.1
OG0021892		XP_011535665.1
OG0021893		XP_011535686.1
OG0021894		XP_011535754.3
OG0021895		XP_011535834.1
OG0021896		XP_011536149.1
OG0021897		XP_011536490.1
OG0021898		XP_011536525.1
OG0021899		XP_011536565.1
OG0021900		XP_011536569.1
OG0021901		XP_011536572.1
OG0021902		XP_011536704.1
OG0021903		XP_011536917.1
OG0021904		XP_011536932.2
OG0021905		XP_011537169.2
OG0021906		XP_011537392.1
OG0021907		XP_011537501.1
OG0021908		XP_011537803.1
OG0021909		XP_011537844.1
OG0021910		XP_011537894.1
OG0021911		XP_011537972.1
OG0021912		XP_011537978.1
OG0021913		XP_011538149.1
OG0021914		XP_011538242.1
OG0021915		XP_011538278.1
OG0021916		XP_011538331.1
OG0021917		XP_011538487.1
OG0021918		XP_011538497.1
OG0021919		XP_011538515.1
OG0021920		XP_011538628.1
OG0021921		XP_011538837.1
OG0021922		XP_011539416.3
OG0021923		XP_011539611.1
OG0021924		XP_011539709.1
OG0021925		XP_011539767.1
OG0021926		XP_011539899.1
OG0021927		XP_011540106.1
OG0021928		XP_011540518.1
OG0021929		XP_011540649.1
OG0021930		XP_011540867.1
OG0021931		XP_011541052.1
OG0021932		XP_011541086.1
OG0021933		XP_011541209.1
OG0021934		XP_011541219.1
OG0021935		XP_011541272.1
OG0021936		XP_011541433.1
OG0021937		XP_011541571.1
OG0021938		XP_011541651.1
OG0021939		XP_011541665.1
OG0021940		XP_011541682.1
OG0021941		XP_011541790.1
OG0021942		XP_011541792.1
OG0021943		XP_011541800.1
OG0021944		XP_011542028.1
OG0021945		XP_011542147.1
OG0021946		XP_011542280.1
OG0021947		XP_011542333.1
OG0021948		XP_011542486.1
OG0021949		XP_011542759.1
OG0021950		XP_011543020.1
OG0021951		XP_011543075.1
OG0021952		XP_011543255.1
OG0021953		XP_011543324.1
OG0021954		XP_011543793.1
OG0021955		XP_011543809.4
OG0021956		XP_011543847.1
OG0021957		XP_011543857.1
OG0021958		XP_011543905.1
OG0021959		XP_011544284.1
OG0021960		XP_011544347.1
OG0021961		XP_011544569.1
OG0021962		XP_016855669.1
OG0021963		XP_016855798.1
OG0021964		XP_016855823.1
OG0021965		XP_016855833.1
OG0021966		XP_016856248.1
OG0021967		XP_016856320.1
OG0021968		XP_016856392.1
OG0021969		XP_016856425.1
OG0021970		XP_016856453.2
OG0021971		XP_016856465.1
OG0021972		XP_016856524.1
OG0021973		XP_016856541.1
OG0021974		XP_016856574.1
OG0021975		XP_016856738.1
OG0021976		XP_016856830.1
OG0021977		XP_016856876.1
OG0021978		XP_016857182.1
OG0021979		XP_016857548.1
OG0021980		XP_016857573.1
OG0021981		XP_016857829.1
OG0021982		XP_016857913.1
OG0021983		XP_016858490.1
OG0021984		XP_016858555.1
OG0021985		XP_016858602.1
OG0021986		XP_016858745.1
OG0021987		XP_016858754.1
OG0021988		XP_016858797.1
OG0021989		XP_016858805.1
OG0021990		XP_016858809.1
OG0021991		XP_016858840.1
OG0021992		XP_016858941.1
OG0021993		XP_016859066.1
OG0021994		XP_016859391.1
OG0021995		XP_016859587.1
OG0021996		XP_016860340.1
OG0021997		XP_016860456.1
OG0021998		XP_016861046.1
OG0021999		XP_016861187.1
OG0022000		XP_016861347.1
OG0022001		XP_016861478.1
OG0022002		XP_016861535.1
OG0022003		XP_016861551.1
OG0022004		XP_016861618.1
OG0022005		XP_016861849.1
OG0022006		XP_016861874.1
OG0022007		XP_016862103.1
